0,1.06E+00
1,1.06E+00
2,1.06E+00
3,1.04E+00
4,1.03E+00
5,1.07E+00
6,1.07E+00
7,1.06E+00
8,1.06E+00
9,1.06E+00
10,1.06E+00
11,1.06E+00
12,1.09E+00
13,1.07E+00
14,1.06E+00
15,1.04E+00
16,1.03E+00
17,1.03E+00
18,1.03E+00
19,1.04E+00
20,1.04E+00
21,1.04E+00
22,1.03E+00
23,1.01E+00
24,1.00E+00
25,1.00E+00
26,1.00E+00
27,1.00E+00
28,1.01E+00
29,1.03E+00
30,1.04E+00
31,1.04E+00
32,1.04E+00
33,1.04E+00
34,1.03E+00
35,1.03E+00
36,1.04E+00
37,1.06E+00
38,1.06E+00
39,1.06E+00
40,1.06E+00
41,1.06E+00
42,1.06E+00
43,1.06E+00
44,1.06E+00
45,1.07E+00
46,1.07E+00
47,1.07E+00
48,1.07E+00
49,1.06E+00
50,1.04E+00
51,1.04E+00
52,1.06E+00
53,1.06E+00
54,1.07E+00
55,1.07E+00
56,1.07E+00
57,1.07E+00
58,1.06E+00
59,1.06E+00
60,1.06E+00
61,1.06E+00
62,1.06E+00
63,1.06E+00
64,1.04E+00
65,1.03E+00
66,1.03E+00
67,1.01E+00
68,1.00E+00
69,1.00E+00
70,1.03E+00
71,1.01E+00
72,1.01E+00
73,1.03E+00
74,1.01E+00
75,1.03E+00
76,1.03E+00
77,1.04E+00
78,1.07E+00
79,1.09E+00
80,1.09E+00
81,1.07E+00
82,1.06E+00
83,1.04E+00
84,1.04E+00
85,1.04E+00
86,1.04E+00
87,1.04E+00
88,1.06E+00
89,1.04E+00
90,1.03E+00
91,1.01E+00
92,1.00E+00
93,1.00E+00
94,1.01E+00
95,1.01E+00
96,1.03E+00
97,1.03E+00
98,1.03E+00
99,1.03E+00
100,1.01E+00
101,1.03E+00
102,1.04E+00
103,1.07E+00
104,1.09E+00
105,1.09E+00
106,1.09E+00
107,1.06E+00
108,1.06E+00
109,1.06E+00
110,1.06E+00
111,1.06E+00
112,1.06E+00
113,1.06E+00
114,1.06E+00
115,1.06E+00
116,1.06E+00
117,1.04E+00
118,1.03E+00
119,1.03E+00
120,1.03E+00
121,1.03E+00
122,1.03E+00
123,1.04E+00
124,1.01E+00
125,1.00E+00
126,1.00E+00
127,1.01E+00
128,1.01E+00
129,1.03E+00
130,1.03E+00
131,1.03E+00
132,1.01E+00
133,1.01E+00
134,1.01E+00
135,1.01E+00
136,1.03E+00
137,1.04E+00
138,1.06E+00
139,1.04E+00
140,1.04E+00
141,1.04E+00
142,1.04E+00
143,1.06E+00
144,1.07E+00
145,1.07E+00
146,1.09E+00
147,1.07E+00
148,1.07E+00
149,1.06E+00
150,1.06E+00
151,1.06E+00
152,1.06E+00
153,1.07E+00
154,1.07E+00
155,1.09E+00
156,1.07E+00
157,1.07E+00
158,1.06E+00
159,1.04E+00
160,1.04E+00
161,1.06E+00
162,1.06E+00
163,1.06E+00
164,1.06E+00
165,1.06E+00
166,1.06E+00
167,1.06E+00
168,1.06E+00
169,1.06E+00
170,1.07E+00
171,1.07E+00
172,1.09E+00
173,1.09E+00
174,1.07E+00
175,1.06E+00
176,1.06E+00
177,1.04E+00
178,1.03E+00
179,1.03E+00
180,1.04E+00
181,1.04E+00
182,1.03E+00
183,1.01E+00
184,1.00E+00
185,1.01E+00
186,1.01E+00
187,1.03E+00
188,1.03E+00
189,1.03E+00
190,1.03E+00
191,1.00E+00
192,1.00E+00
193,1.00E+00
194,1.01E+00
195,1.03E+00
196,1.03E+00
197,1.03E+00
198,1.03E+00
199,1.03E+00
200,1.03E+00
201,1.03E+00
202,1.04E+00
203,1.06E+00
204,1.07E+00
205,1.07E+00
206,1.07E+00
207,1.07E+00
208,1.06E+00
209,1.06E+00
210,1.06E+00
211,1.06E+00
212,1.06E+00
213,1.07E+00
214,1.06E+00
215,1.04E+00
216,1.03E+00
217,1.01E+00
218,1.01E+00
219,1.03E+00
220,1.03E+00
221,1.03E+00
222,1.03E+00
223,1.03E+00
224,1.01E+00
225,1.01E+00
226,1.00E+00
227,1.00E+00
228,1.01E+00
229,1.01E+00
230,1.01E+00
231,1.01E+00
232,1.01E+00
233,1.00E+00
234,1.00E+00
235,1.00E+00
236,1.01E+00
237,1.03E+00
238,1.04E+00
239,1.04E+00
240,1.03E+00
241,1.03E+00
242,1.03E+00
243,1.03E+00
244,1.04E+00
245,1.06E+00
246,1.06E+00
247,1.06E+00
248,1.06E+00
249,1.04E+00
250,1.04E+00
251,1.04E+00
252,1.04E+00
253,1.06E+00
254,1.06E+00
255,1.06E+00
256,1.06E+00
257,1.04E+00
258,1.03E+00
259,1.03E+00
260,1.01E+00
261,1.03E+00
262,1.03E+00
263,1.03E+00
264,1.03E+00
265,1.01E+00
266,1.00E+00
267,1.00E+00
268,1.00E+00
269,1.00E+00
270,1.01E+00
271,1.03E+00
272,1.03E+00
273,1.01E+00
274,1.01E+00
275,1.01E+00
276,1.01E+00
277,1.03E+00
278,1.04E+00
279,1.06E+00
280,1.07E+00
281,1.07E+00
282,1.07E+00
283,1.06E+00
284,1.06E+00
285,1.06E+00
286,1.06E+00
287,1.07E+00
288,1.06E+00
289,1.06E+00
290,1.04E+00
291,1.03E+00
292,1.01E+00
293,1.01E+00
294,1.01E+00
295,1.03E+00
296,1.03E+00
297,1.03E+00
298,1.01E+00
299,1.01E+00
300,1.00E+00
301,1.01E+00
302,1.01E+00
303,1.03E+00
304,1.03E+00
305,1.04E+00
306,1.03E+00
307,1.03E+00
308,1.03E+00
309,1.03E+00
310,1.03E+00
311,1.04E+00
312,1.06E+00
313,1.06E+00
314,1.06E+00
315,1.06E+00
316,1.04E+00
317,1.04E+00
318,1.03E+00
319,1.01E+00
320,1.03E+00
321,1.06E+00
322,1.07E+00
323,1.06E+00
324,1.03E+00
325,1.01E+00
326,1.01E+00
327,1.01E+00
328,1.03E+00
329,1.04E+00
330,1.03E+00
331,1.01E+00
332,1.01E+00
333,1.00E+00
334,1.00E+00
335,1.04E+00
336,1.07E+00
337,1.06E+00
338,1.04E+00
339,1.03E+00
340,1.03E+00
341,1.03E+00
342,1.06E+00
343,1.06E+00
344,1.04E+00
345,1.03E+00
346,1.03E+00
347,1.03E+00
348,1.03E+00
349,1.03E+00
350,1.01E+00
351,1.03E+00
352,1.04E+00
353,1.06E+00
354,1.06E+00
355,1.07E+00
356,1.07E+00
357,1.04E+00
358,1.01E+00
359,1.01E+00
360,1.01E+00
361,1.03E+00
362,1.03E+00
363,1.04E+00
364,1.04E+00
365,1.03E+00
366,1.03E+00
367,1.01E+00
368,1.03E+00
369,1.03E+00
370,1.03E+00
371,1.04E+00
372,1.04E+00
373,1.04E+00
374,1.03E+00
375,1.03E+00
376,1.03E+00
377,1.06E+00
378,1.07E+00
379,1.09E+00
380,1.09E+00
381,1.09E+00
382,1.06E+00
383,1.04E+00
384,1.03E+00
385,1.03E+00
386,1.03E+00
387,1.03E+00
388,1.09E+00
389,1.04E+00
390,1.07E+00
391,1.07E+00
392,1.07E+00
393,1.07E+00
394,1.07E+00
395,1.06E+00
396,1.06E+00
397,1.07E+00
398,1.07E+00
399,1.06E+00
400,1.03E+00
401,1.01E+00
402,1.01E+00
403,1.04E+00
404,1.07E+00
405,1.10E+00
406,1.09E+00
407,1.07E+00
408,1.06E+00
409,1.06E+00
410,1.04E+00
411,1.06E+00
412,1.09E+00
413,1.07E+00
414,1.07E+00
415,1.03E+00
416,1.03E+00
417,1.06E+00
418,1.01E+00
419,1.01E+00
420,1.06E+00
421,1.07E+00
422,1.04E+00
423,1.03E+00
424,1.03E+00
425,1.04E+00
426,1.04E+00
427,1.06E+00
428,1.06E+00
429,1.06E+00
430,1.06E+00
431,1.06E+00
432,1.07E+00
433,1.04E+00
434,1.00E+00
435,1.03E+00
436,1.07E+00
437,1.07E+00
438,1.07E+00
439,1.06E+00
440,1.04E+00
441,1.03E+00
442,1.01E+00
443,1.01E+00
444,1.01E+00
445,1.03E+00
446,1.04E+00
447,1.06E+00
448,1.06E+00
449,1.04E+00
450,1.06E+00
451,1.06E+00
452,1.07E+00
453,1.07E+00
454,1.09E+00
455,1.09E+00
456,1.07E+00
457,1.07E+00
458,1.06E+00
459,1.06E+00
460,1.06E+00
461,1.06E+00
462,1.06E+00
463,1.07E+00
464,1.07E+00
465,1.07E+00
466,1.06E+00
467,1.06E+00
468,1.06E+00
469,1.06E+00
470,1.07E+00
471,1.07E+00
472,1.09E+00
473,1.07E+00
474,1.06E+00
475,1.06E+00
476,1.04E+00
477,1.06E+00
478,1.07E+00
479,1.06E+00
480,1.07E+00
481,1.07E+00
482,1.06E+00
483,1.04E+00
484,1.04E+00
485,1.03E+00
486,1.03E+00
487,1.04E+00
488,1.04E+00
489,1.03E+00
490,1.03E+00
491,1.01E+00
492,1.00E+00
493,1.01E+00
494,1.04E+00
495,1.06E+00
496,1.07E+00
497,1.07E+00
498,1.07E+00
499,1.07E+00
500,1.06E+00
501,1.04E+00
502,1.06E+00
503,1.04E+00
504,1.04E+00
505,1.04E+00
506,1.03E+00
507,1.03E+00
508,1.01E+00
509,1.00E+00
510,1.01E+00
511,1.01E+00
512,1.03E+00
513,1.03E+00
514,1.03E+00
515,1.03E+00
516,1.01E+00
517,1.00E+00
518,1.01E+00
519,1.01E+00
520,1.03E+00
521,1.03E+00
522,1.04E+00
523,1.04E+00
524,1.03E+00
525,1.03E+00
526,1.03E+00
527,1.01E+00
528,1.04E+00
529,1.04E+00
530,1.04E+00
531,1.03E+00
532,1.03E+00
533,1.01E+00
534,1.01E+00
535,1.01E+00
536,1.01E+00
537,1.03E+00
538,1.04E+00
539,1.04E+00
540,1.04E+00
541,1.03E+00
542,1.03E+00
543,1.03E+00
544,1.04E+00
545,1.06E+00
546,1.06E+00
547,1.06E+00
548,1.06E+00
549,1.04E+00
550,1.04E+00
551,1.03E+00
552,1.06E+00
553,1.06E+00
554,1.07E+00
555,1.07E+00
556,1.07E+00
557,1.07E+00
558,1.06E+00
559,1.04E+00
560,1.06E+00
561,1.06E+00
562,1.07E+00
563,1.07E+00
564,1.07E+00
565,1.07E+00
566,1.06E+00
567,1.06E+00
568,1.06E+00
569,1.06E+00
570,1.07E+00
571,1.09E+00
572,1.09E+00
573,1.09E+00
574,1.07E+00
575,1.06E+00
576,1.06E+00
577,1.07E+00
578,1.09E+00
579,1.09E+00
580,1.09E+00
581,1.09E+00
582,1.07E+00
583,1.06E+00
584,1.06E+00
585,1.06E+00
586,1.07E+00
587,1.09E+00
588,1.09E+00
589,1.09E+00
590,1.07E+00
591,1.06E+00
592,1.04E+00
593,1.04E+00
594,1.04E+00
595,1.04E+00
596,1.06E+00
597,1.06E+00
598,1.04E+00
599,1.03E+00
600,1.01E+00
601,1.01E+00
602,1.01E+00
603,1.04E+00
604,1.04E+00
605,1.06E+00
606,1.04E+00
607,1.03E+00
608,1.01E+00
609,1.01E+00
610,1.01E+00
611,1.01E+00
612,1.03E+00
613,1.04E+00
614,1.03E+00
615,1.03E+00
616,1.01E+00
617,1.00E+00
618,1.00E+00
619,1.01E+00
620,1.03E+00
621,1.03E+00
622,1.03E+00
623,1.03E+00
624,1.01E+00
625,1.01E+00
626,1.01E+00
627,1.03E+00
628,1.04E+00
629,1.06E+00
630,1.07E+00
631,1.07E+00
632,1.06E+00
633,1.06E+00
634,1.06E+00
635,1.06E+00
636,1.07E+00
637,1.09E+00
638,1.09E+00
639,1.09E+00
640,1.07E+00
641,1.06E+00
642,1.04E+00
643,1.06E+00
644,1.06E+00
645,1.07E+00
646,1.07E+00
647,1.09E+00
648,1.07E+00
649,1.06E+00
650,1.06E+00
651,1.06E+00
652,1.06E+00
653,1.06E+00
654,1.07E+00
655,1.07E+00
656,1.06E+00
657,1.04E+00
658,1.03E+00
659,1.01E+00
660,1.01E+00
661,1.01E+00
662,1.03E+00
663,1.04E+00
664,1.04E+00
665,1.03E+00
666,1.03E+00
667,1.03E+00
668,1.04E+00
669,1.06E+00
670,1.07E+00
671,1.07E+00
672,1.09E+00
673,1.07E+00
674,1.06E+00
675,1.06E+00
676,1.06E+00
677,1.07E+00
678,1.07E+00
679,1.07E+00
680,1.09E+00
681,1.07E+00
682,1.06E+00
683,1.06E+00
684,1.04E+00
685,1.04E+00
686,1.04E+00
687,1.04E+00
688,1.06E+00
689,1.04E+00
690,1.03E+00
691,1.01E+00
692,1.00E+00
693,1.00E+00
694,1.01E+00
695,1.04E+00
696,1.06E+00
697,1.07E+00
698,1.07E+00
699,1.06E+00
700,1.06E+00
701,1.04E+00
702,1.03E+00
703,1.03E+00
704,1.03E+00
705,1.03E+00
706,1.03E+00
707,1.03E+00
708,1.03E+00
709,1.03E+00
710,1.04E+00
711,1.06E+00
712,1.07E+00
713,1.07E+00
714,1.07E+00
715,1.06E+00
716,1.03E+00
717,1.01E+00
718,1.01E+00
719,1.01E+00
720,1.01E+00
721,1.01E+00
722,1.03E+00
723,1.03E+00
724,1.03E+00
725,1.03E+00
726,1.04E+00
727,1.04E+00
728,1.07E+00
729,1.07E+00
730,1.09E+00
731,1.07E+00
732,1.04E+00
733,1.01E+00
734,1.00E+00
735,1.00E+00
736,1.01E+00
737,1.03E+00
738,1.04E+00
739,1.06E+00
740,1.06E+00
741,1.06E+00
742,1.04E+00
743,1.04E+00
744,1.01E+00
745,1.01E+00
746,1.01E+00
747,1.03E+00
748,1.03E+00
749,1.03E+00
750,1.04E+00
751,1.04E+00
752,1.04E+00
753,1.06E+00
754,1.04E+00
755,1.04E+00
756,1.03E+00
757,1.00E+00
758,1.00E+00
759,1.01E+00
760,1.03E+00
761,1.06E+00
762,1.07E+00
763,1.06E+00
764,1.04E+00
765,1.03E+00
766,1.00E+00
767,1.00E+00
768,1.00E+00
769,1.01E+00
770,1.04E+00
771,1.07E+00
772,1.07E+00
773,1.06E+00
774,1.06E+00
775,1.03E+00
776,1.01E+00
777,1.00E+00
778,1.01E+00
779,1.01E+00
780,1.03E+00
781,1.04E+00
782,1.04E+00
783,1.04E+00
784,1.04E+00
785,1.06E+00
786,1.06E+00
787,1.06E+00
788,1.04E+00
789,1.03E+00
790,1.01E+00
791,1.00E+00
792,1.00E+00
793,1.01E+00
794,1.04E+00
795,1.07E+00
796,1.07E+00
797,1.06E+00
798,1.04E+00
799,1.01E+00
800,1.00E+00
801,9.84E-01
802,1.01E+00
803,1.06E+00
804,1.07E+00
805,1.07E+00
806,1.04E+00
807,1.03E+00
808,1.00E+00
809,1.00E+00
810,1.03E+00
811,1.06E+00
812,1.07E+00
813,1.06E+00
814,1.01E+00
815,1.00E+00
816,1.03E+00
817,1.04E+00
818,1.04E+00
819,1.03E+00
820,1.01E+00
821,1.01E+00
822,1.04E+00
823,1.06E+00
824,1.06E+00
825,1.03E+00
826,1.00E+00
827,1.00E+00
828,1.01E+00
829,1.06E+00
830,1.07E+00
831,1.06E+00
832,1.03E+00
833,1.00E+00
834,9.68E-01
835,1.00E+00
836,1.01E+00
837,1.06E+00
838,1.07E+00
839,1.06E+00
840,1.03E+00
841,1.00E+00
842,9.84E-01
843,1.00E+00
844,1.04E+00
845,1.07E+00
846,1.07E+00
847,1.06E+00
848,1.03E+00
849,1.00E+00
850,9.84E-01
851,1.00E+00
852,1.03E+00
853,1.06E+00
854,1.07E+00
855,1.07E+00
856,1.04E+00
857,1.01E+00
858,1.00E+00
859,1.00E+00
860,1.00E+00
861,1.03E+00
862,1.07E+00
863,1.07E+00
864,1.06E+00
865,1.03E+00
866,1.00E+00
867,9.84E-01
868,1.00E+00
869,1.03E+00
870,1.06E+00
871,1.07E+00
872,1.06E+00
873,1.04E+00
874,1.00E+00
875,9.84E-01
876,1.00E+00
877,1.03E+00
878,1.06E+00
879,1.07E+00
880,1.06E+00
881,1.01E+00
882,1.00E+00
883,1.00E+00
884,1.03E+00
885,1.06E+00
886,1.06E+00
887,1.04E+00
888,1.01E+00
889,1.01E+00
890,1.01E+00
891,1.04E+00
892,1.04E+00
893,1.04E+00
894,1.01E+00
895,1.01E+00
896,1.01E+00
897,1.03E+00
898,1.06E+00
899,1.06E+00
900,1.03E+00
901,1.00E+00
902,9.84E-01
903,1.00E+00
904,1.04E+00
905,1.07E+00
906,1.07E+00
907,1.04E+00
908,1.00E+00
909,9.84E-01
910,1.00E+00
911,1.03E+00
912,1.06E+00
913,1.07E+00
914,1.07E+00
915,1.03E+00
916,1.00E+00
917,9.84E-01
918,1.00E+00
919,1.01E+00
920,1.06E+00
921,1.07E+00
922,1.07E+00
923,1.06E+00
924,1.03E+00
925,1.00E+00
926,9.84E-01
927,9.84E-01
928,1.01E+00
929,1.04E+00
930,1.07E+00
931,1.07E+00
932,1.06E+00
933,1.01E+00
934,9.84E-01
935,9.84E-01
936,1.00E+00
937,1.04E+00
938,1.07E+00
939,1.07E+00
940,1.03E+00
941,1.00E+00
942,9.84E-01
943,1.00E+00
944,1.04E+00
945,1.07E+00
946,1.04E+00
947,1.01E+00
948,1.01E+00
949,1.01E+00
950,1.04E+00
951,1.06E+00
952,1.03E+00
953,1.00E+00
954,1.00E+00
955,1.03E+00
956,1.06E+00
957,1.06E+00
958,1.03E+00
959,1.00E+00
960,9.84E-01
961,1.01E+00
962,1.06E+00
963,1.09E+00
964,1.07E+00
965,1.03E+00
966,1.00E+00
967,9.68E-01
968,9.84E-01
969,1.03E+00
970,1.07E+00
971,1.07E+00
972,1.06E+00
973,1.03E+00
974,9.84E-01
975,9.84E-01
976,1.01E+00
977,1.04E+00
978,1.06E+00
979,1.06E+00
980,1.01E+00
981,1.00E+00
982,1.01E+00
983,1.04E+00
984,1.04E+00
985,1.03E+00
986,1.01E+00
987,1.00E+00
988,1.01E+00
989,1.06E+00
990,1.07E+00
991,1.04E+00
992,1.00E+00
993,9.84E-01
994,9.84E-01
995,1.03E+00
996,1.07E+00
997,1.07E+00
998,1.04E+00
999,1.00E+00
1000,9.68E-01
1001,1.00E+00
1002,1.04E+00
1003,1.07E+00
1004,1.06E+00
1005,1.03E+00
1006,1.00E+00
1007,1.00E+00
1008,1.01E+00
1009,1.04E+00
1010,1.06E+00
1011,1.04E+00
1012,1.01E+00
1013,1.00E+00
1014,1.03E+00
1015,1.06E+00
1016,1.06E+00
1017,1.03E+00
1018,9.84E-01
1019,9.84E-01
1020,1.01E+00
1021,1.06E+00
1022,1.09E+00
1023,1.06E+00
1024,1.01E+00
1025,9.84E-01
1026,9.84E-01
1027,1.03E+00
1028,1.07E+00
1029,1.07E+00
1030,1.03E+00
1031,9.84E-01
1032,1.01E+00
1033,1.03E+00
1034,1.06E+00
1035,1.03E+00
1036,1.00E+00
1037,1.00E+00
1038,1.04E+00
1039,1.07E+00
1040,1.06E+00
1041,1.00E+00
1042,9.68E-01
1043,1.00E+00
1044,1.04E+00
1045,1.09E+00
1046,1.04E+00
1047,1.00E+00
1048,1.00E+00
1049,1.03E+00
1050,1.06E+00
1051,1.04E+00
1052,1.01E+00
1053,9.84E-01
1054,1.01E+00
1055,1.06E+00
1056,1.09E+00
1057,1.06E+00
1058,1.00E+00
1059,9.68E-01
1060,9.84E-01
1061,1.04E+00
1062,1.09E+00
1063,1.07E+00
1064,1.03E+00
1065,9.84E-01
1066,9.84E-01
1067,1.03E+00
1068,1.06E+00
1069,1.06E+00
1070,1.04E+00
1071,1.00E+00
1072,1.00E+00
1073,1.03E+00
1074,1.06E+00
1075,1.06E+00
1076,1.04E+00
1077,1.01E+00
1078,9.84E-01
1079,1.00E+00
1080,1.04E+00
1081,1.07E+00
1082,1.07E+00
1083,1.03E+00
1084,9.84E-01
1085,9.68E-01
1086,1.01E+00
1087,1.06E+00
1088,1.09E+00
1089,1.06E+00
1090,1.01E+00
1091,9.84E-01
1092,9.84E-01
1093,1.04E+00
1094,1.07E+00
1095,1.06E+00
1096,1.00E+00
1097,1.00E+00
1098,1.04E+00
1099,1.07E+00
1100,1.04E+00
1101,9.84E-01
1102,9.68E-01
1103,1.04E+00
1104,1.09E+00
1105,1.06E+00
1106,1.00E+00
1107,9.84E-01
1108,1.03E+00
1109,1.06E+00
1110,1.04E+00
1111,9.84E-01
1112,9.84E-01
1113,1.03E+00
1114,1.07E+00
1115,1.09E+00
1116,1.04E+00
1117,9.84E-01
1118,9.68E-01
1119,1.01E+00
1120,1.07E+00
1121,1.09E+00
1122,1.07E+00
1123,1.01E+00
1124,9.68E-01
1125,9.84E-01
1126,1.01E+00
1127,1.07E+00
1128,1.07E+00
1129,1.04E+00
1130,1.00E+00
1131,9.84E-01
1132,1.01E+00
1133,1.06E+00
1134,1.07E+00
1135,1.04E+00
1136,1.00E+00
1137,1.00E+00
1138,1.03E+00
1139,1.07E+00
1140,1.09E+00
1141,1.06E+00
1142,9.84E-01
1143,9.68E-01
1144,1.00E+00
1145,1.07E+00
1146,1.10E+00
1147,1.07E+00
1148,1.01E+00
1149,9.68E-01
1150,1.01E+00
1151,1.07E+00
1152,1.07E+00
1153,1.03E+00
1154,9.84E-01
1155,1.01E+00
1156,1.07E+00
1157,1.10E+00
1158,1.04E+00
1159,1.00E+00
1160,9.68E-01
1161,1.01E+00
1162,1.09E+00
1163,1.10E+00
1164,1.06E+00
1165,1.00E+00
1166,9.68E-01
1167,1.01E+00
1168,1.06E+00
1169,1.09E+00
1170,1.06E+00
1171,1.01E+00
1172,9.84E-01
1173,1.00E+00
1174,1.06E+00
1175,1.07E+00
1176,1.04E+00
1177,1.01E+00
1178,9.68E-01
1179,1.00E+00
1180,1.04E+00
1181,1.09E+00
1182,1.09E+00
1183,1.03E+00
1184,9.68E-01
1185,9.53E-01
1186,1.00E+00
1187,1.07E+00
1188,1.10E+00
1189,1.09E+00
1190,1.01E+00
1191,9.68E-01
1192,9.53E-01
1193,9.84E-01
1194,1.04E+00
1195,1.09E+00
1196,1.10E+00
1197,1.06E+00
1198,9.84E-01
1199,9.53E-01
1200,9.84E-01
1201,1.04E+00
1202,1.09E+00
1203,1.09E+00
1204,1.04E+00
1205,1.00E+00
1206,9.84E-01
1207,1.01E+00
1208,1.06E+00
1209,1.07E+00
1210,1.06E+00
1211,1.00E+00
1212,9.84E-01
1213,1.00E+00
1214,1.06E+00
1215,1.09E+00
1216,1.07E+00
1217,1.03E+00
1218,9.68E-01
1219,9.68E-01
1220,1.01E+00
1221,1.09E+00
1222,1.12E+00
1223,1.09E+00
1224,1.01E+00
1225,9.53E-01
1226,9.53E-01
1227,1.03E+00
1228,1.09E+00
1229,1.10E+00
1230,1.04E+00
1231,9.84E-01
1232,9.68E-01
1233,1.01E+00
1234,1.07E+00
1235,1.07E+00
1236,1.03E+00
1237,9.84E-01
1238,1.00E+00
1239,1.06E+00
1240,1.10E+00
1241,1.07E+00
1242,1.00E+00
1243,9.53E-01
1244,9.68E-01
1245,1.04E+00
1246,1.10E+00
1247,1.12E+00
1248,1.06E+00
1249,9.84E-01
1250,9.53E-01
1251,9.84E-01
1252,1.04E+00
1253,1.10E+00
1254,1.10E+00
1255,1.04E+00
1256,9.84E-01
1257,9.68E-01
1258,1.00E+00
1259,1.06E+00
1260,1.09E+00
1261,1.07E+00
1262,1.01E+00
1263,9.68E-01
1264,1.00E+00
1265,1.04E+00
1266,1.10E+00
1267,1.07E+00
1268,1.01E+00
1269,9.68E-01
1270,9.84E-01
1271,1.04E+00
1272,1.10E+00
1273,1.10E+00
1274,1.04E+00
1275,9.68E-01
1276,9.53E-01
1277,1.00E+00
1278,1.09E+00
1279,1.12E+00
1280,1.06E+00
1281,9.84E-01
1282,9.68E-01
1283,1.00E+00
1284,1.07E+00
1285,1.10E+00
1286,1.06E+00
1287,1.00E+00
1288,9.68E-01
1289,1.00E+00
1290,1.07E+00
1291,1.10E+00
1292,1.06E+00
1293,9.84E-01
1294,9.53E-01
1295,1.01E+00
1296,1.09E+00
1297,1.12E+00
1298,1.06E+00
1299,9.68E-01
1300,9.53E-01
1301,1.01E+00
1302,1.07E+00
1303,1.10E+00
1304,1.04E+00
